score_threshold,patient_count,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,youden_j
0.095800,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.095900,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096000,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096100,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096200,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096300,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096400,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096500,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096600,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096700,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096800,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.096900,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097000,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097100,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097200,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097300,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097400,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097500,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097600,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097700,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097800,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.097900,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098000,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098100,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098200,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098300,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098400,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098500,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098600,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098700,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098800,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.098900,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.099000,605,373,202,25,5,0.648696,0.986772,0.110132,0.782791,0.548452,0.096905
0.099100,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099200,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099300,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099400,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099500,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099600,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099700,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099800,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.099900,605,373,201,26,5,0.649826,0.986772,0.114537,0.783613,0.550655,0.101310
0.100000,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100100,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100200,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100300,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100400,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100500,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100600,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100700,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100800,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.100900,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101000,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101100,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101200,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101300,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101400,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101500,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101600,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101700,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101800,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.101900,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102000,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102100,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102200,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102300,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102400,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102500,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102600,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102700,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102800,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.102900,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103000,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103100,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103200,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103300,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103400,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103500,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103600,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103700,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103800,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.103900,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104000,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104100,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104200,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104300,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104400,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104500,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104600,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104700,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104800,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.104900,605,373,200,27,5,0.650960,0.986772,0.118943,0.784437,0.552858,0.105715
0.105000,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105100,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105200,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105300,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105400,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105500,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105600,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105700,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105800,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.105900,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106000,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106100,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106200,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106300,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106400,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106500,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106600,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106700,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106800,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.106900,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.107000,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.107100,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.107200,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.107300,605,372,200,27,6,0.650350,0.984127,0.118943,0.783158,0.551535,0.103070
0.107400,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.107500,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.107600,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.107700,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.107800,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.107900,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108000,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108100,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108200,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108300,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108400,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108500,605,372,199,28,6,0.651489,0.984127,0.123348,0.783983,0.553738,0.107475
0.108600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.108700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.108800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.108900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.109900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.110900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.111900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.112900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.113900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.114900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115800,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.115900,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116000,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116100,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116200,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116300,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116400,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116500,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116600,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116700,605,371,199,28,7,0.650877,0.981481,0.123348,0.782700,0.552415,0.104829
0.116800,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.116900,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117000,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117100,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117200,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117300,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117400,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117500,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117600,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117700,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117800,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.117900,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.118000,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.118100,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.118200,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.118300,605,371,198,29,7,0.652021,0.981481,0.127753,0.783527,0.554617,0.109235
0.118400,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.118500,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.118600,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.118700,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.118800,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.118900,605,371,197,30,7,0.653169,0.981481,0.132159,0.784355,0.556820,0.113640
0.119000,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119100,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119200,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119300,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119400,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119500,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119600,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119700,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119800,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.119900,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120000,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120100,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120200,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120300,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120400,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120500,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120600,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120700,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120800,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.120900,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121000,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121100,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121200,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121300,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121400,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121500,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121600,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121700,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121800,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.121900,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122000,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122100,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122200,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122300,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122400,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122500,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122600,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122700,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122800,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.122900,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.123000,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.123100,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.123200,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.123300,605,371,196,31,7,0.654321,0.981481,0.136564,0.785185,0.559023,0.118045
0.123400,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.123500,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.123600,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.123700,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.123800,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.123900,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124000,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124100,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124200,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124300,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124400,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124500,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124600,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124700,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124800,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.124900,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125000,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125100,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125200,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125300,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125400,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125500,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125600,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125700,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125800,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.125900,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126000,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126100,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126200,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126300,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126400,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126500,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126600,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
0.126700,605,371,195,32,7,0.655477,0.981481,0.140969,0.786017,0.561225,0.122451
